,total,data,border
0,0.08279385417699814,0.08279385417699814,0.29067856073379517
1,0.005687718745321035,0.005687718745321035,0.18065422773361206
2,0.004110380075871944,0.004110380075871944,0.17577479779720306
3,0.0034418676514178514,0.0034418676514178514,0.17572593688964844
4,0.003044314216822386,0.003044314216822386,0.17680080235004425
5,0.0027751082088798285,0.0027751082088798285,0.17796823382377625
6,0.0025870013050734997,0.0025870013050734997,0.1788545548915863
7,0.0024338760413229465,0.0024338760413229465,0.17951907217502594
8,0.0023372673895210028,0.0023372673895210028,0.17999444901943207
9,0.002210814505815506,0.002210814505815506,0.18035931885242462
10,0.002142596058547497,0.002142596058547497,0.1806304156780243
11,0.002079762052744627,0.002079762052744627,0.18085606396198273
12,0.0020157292019575834,0.0020157292019575834,0.18105553090572357
13,0.001957457512617111,0.001957457512617111,0.18120263516902924
14,0.0018975529819726944,0.0018975529819726944,0.18134120106697083
15,0.0018579340539872646,0.0018579340539872646,0.1814766526222229
16,0.0018088333308696747,0.0018088333308696747,0.18160179257392883
17,0.001767187612131238,0.001767187612131238,0.18168257176876068
18,0.0017171804793179035,0.0017171804793179035,0.18173576891422272
19,0.0016653093043714762,0.0016653093043714762,0.18187959492206573
20,0.0015896070981398225,0.0015896070981398225,0.1818263828754425
21,0.0014989490155130625,0.0014989490155130625,0.18182814121246338
22,0.001418188214302063,0.001418188214302063,0.181866854429245
23,0.001343538984656334,0.001343538984656334,0.18189769983291626
24,0.001266177510842681,0.001266177510842681,0.18197353184223175
25,0.0012100046733394265,0.0012100046733394265,0.18206031620502472
26,0.0011376067996025085,0.0011376067996025085,0.1821388602256775
27,0.0010776394046843052,0.0010776394046843052,0.18220490217208862
28,0.001021389034576714,0.001021389034576714,0.18236121535301208
29,0.0009667625417932868,0.0009667625417932868,0.18241086602210999
