,total,data,border
0,0.0980745404958725,0.0980745404958725,0.32603490352630615
1,0.0067570265382528305,0.0067570265382528305,0.1910284012556076
2,0.00500060198828578,0.00500060198828578,0.1848669797182083
3,0.004320874344557524,0.004320874344557524,0.18423804640769958
4,0.003921528346836567,0.003921528346836567,0.18469224870204926
5,0.003633267479017377,0.003633267479017377,0.18510638177394867
6,0.003419347805902362,0.003419347805902362,0.18552565574645996
7,0.003196258097887039,0.003196258097887039,0.1858893632888794
8,0.002938683843240142,0.002938683843240142,0.18618150055408478
9,0.0025703017599880695,0.0025703017599880695,0.18632622063159943
