,total,data,border
0,0.07033853232860565,0.07033853232860565,0.2871180474758148
1,0.006829915568232536,0.006829915568232536,0.18381068110466003
2,0.00489965733140707,0.00489965733140707,0.17695793509483337
3,0.00407008919864893,0.00407008919864893,0.17751406133174896
4,0.0036078409757465124,0.0036078409757465124,0.17944276332855225
5,0.003301103599369526,0.003301103599369526,0.18124225735664368
6,0.003052733140066266,0.003052733140066266,0.1826750487089157
7,0.0028605544939637184,0.0028605544939637184,0.18371549248695374
8,0.002707598963752389,0.002707598963752389,0.1842556893825531
9,0.0025650709867477417,0.0025650709867477417,0.18463081121444702
10,0.002453376306220889,0.002453376306220889,0.1848265677690506
11,0.0023570647463202477,0.0023570647463202477,0.18487195670604706
12,0.0022568288259208202,0.0022568288259208202,0.18482916057109833
13,0.0021966698113828897,0.0021966698113828897,0.1848287135362625
14,0.002110919449478388,0.002110919449478388,0.18470025062561035
15,0.002059996360912919,0.002059996360912919,0.1848030388355255
16,0.001988549716770649,0.001988549716770649,0.18468773365020752
17,0.0019462521886453032,0.0019462521886453032,0.18473447859287262
18,0.0018964497139677405,0.0018964497139677405,0.18467313051223755
19,0.0018484988249838352,0.0018484988249838352,0.18468299508094788
