,total,data,border
0,0.11145826429128647,0.2018539160490036,0.021062277257442474
1,0.015280439518392086,0.02734082005918026,0.0032200675923377275
2,0.010830664075911045,0.0192990954965353,0.0023622331209480762
3,0.009215770289301872,0.016422156244516373,0.002009377581998706
4,0.008184773847460747,0.014613695442676544,0.0017558482941240072
5,0.007342809811234474,0.013130450621247292,0.0015551745891571045
6,0.006650889758020639,0.011912237852811813,0.0013895414303988218
7,0.006055682431906462,0.010847331024706364,0.00126402557361871
8,0.005428863223642111,0.009742687456309795,0.0011150322388857603
9,0.004767490550875664,0.008585993200540543,0.0009489994263276458
