,total,data,border
0,0.2690001130104065,0.2690001130104065,1.1313719749450684
1,0.034261852502822876,0.034261852502822876,1.3661854267120361
2,0.02770431898534298,0.02770431898534298,1.3754969835281372
3,0.021806415170431137,0.021806415170431137,1.3763841390609741
4,0.015931453555822372,0.015931453555822372,1.375959038734436
5,0.01000269316136837,0.01000269316136837,1.3759254217147827
6,0.006410769186913967,0.006410769186913967,1.3782258033752441
7,0.004687070846557617,0.004687070846557617,1.3802863359451294
8,0.004137461539357901,0.004137461539357901,1.3811887502670288
9,0.003560716286301613,0.003560716286301613,1.3814934492111206
10,0.003234789241105318,0.003234789241105318,1.3815444707870483
11,0.0030100513249635696,0.0030100513249635696,1.381438136100769
12,0.002732945140451193,0.002732945140451193,1.3813847303390503
13,0.0025560965295881033,0.0025560965295881033,1.3813467025756836
14,0.0023706338834017515,0.0023706338834017515,1.381393551826477
15,0.0021984425839036703,0.0021984425839036703,1.381508469581604
16,0.0020788488909602165,0.0020788488909602165,1.3816418647766113
17,0.0019946375396102667,0.0019946375396102667,1.381781816482544
18,0.0017816955223679543,0.0017816955223679543,1.3819241523742676
19,0.0016616967041045427,0.0016616967041045427,1.3820512294769287
20,0.0015579704195261002,0.0015579704195261002,1.3821053504943848
21,0.0014755474403500557,0.0014755474403500557,1.3820968866348267
